GER-POT;Nome;Posições Preferidas;Idade;ano;page;selecao
6670.0;Thibaut Van Acker;VOLMC;23.0;2014;5;7
6671.0;Stijn Wuytens;MCMEI;25.0;2014;5;7
;;;;2014;5;7
;;;;2014;5;7
6667.0;David Hubert;VOLMC;27.0;2014;5;7
6668.0;Sébastien Bruzzese;GOL;26.0;2014;5;7
6667.0;Brecht Capon;LDMD;27.0;2014;5;7
6667.0;Yves De Winter;GOL;28.0;2014;5;7
6666.0;Bart Buysse;LE;28.0;2014;5;7
;;;;2014;5;7
;;;;2014;5;7
6666.0;Steve De Ridder;ATA;28.0;2014;5;7
6666.0;Olivier Werner;GOL;30.0;2014;5;7
6666.0;Mustapha Oussalah;MELE;33.0;2014;5;7
6666.0;Carl Hoefkens;ZAGLD;36.0;2014;5;7
6569.0;Kenneth Schuermans;ZAG;24.0;2014;5;7
;;;;2014;5;7
;;;;2014;5;7
6573.0;Glenn Claes;ATAMEMD;21.0;2014;5;7
6573.0;Nathan Kabasele;MDATA;21.0;2014;5;7
6568.0;Kristof D'Haene;PEME;25.0;2014;5;7
6571.0;Laurent Henkinet;GOL;22.0;2014;5;7
6569.0;Joachim Van Damme;VOLMCZAG;24.0;2014;5;7
;;;;2014;5;7
;;;;2014;5;7
6569.0;Enes Sağlik;MCMEIMD;24.0;2014;5;7
6572.0;Mats Rits;MCMEIVOL;22.0;2014;5;7
6569.0;Dries Wuytens;ZAG;24.0;2014;5;7
6566.0;Robin Henkens;MDMCMEIME;26.0;2014;5;7
6568.0;Lukas Van Eenoo;MCMEIVOLME;24.0;2014;5;7
;;;;2014;6;7
;;;;2014;6;7
6567.0;Nils Schouterden;MEPE;26.0;2014;6;7
6566.0;Marvin Ogunjimi;ATA;27.0;2014;6;7
6565.0;Maxime Annys;VOLMCMEI;29.0;2014;6;7
6565.0;Faris Haroun;MCMDME;29.0;2014;6;7
6565.0;Birger Maertens;ZAG;35.0;2014;6;7
;;;;2014;6;7
;;;;2014;6;7
6565.0;Pieterjan Monteyne;LE;32.0;2014;6;7
6565.0;Hans Cornelis;LD;32.0;2014;6;7
6480.0;Aaron Leya Iseka;ATA;17.0;2014;6;7
6476.0;Faysel Kasmi;MC;19.0;2014;6;7
6474.0;Tuur Dierckx;PD;20.0;2014;6;7
;;;;2014;6;7
;;;;2014;6;7
6470.0;Stephen Buyl;PEPD;23.0;2014;6;7
6465.0;Niels De Schutter;LDVOLLE;27.0;2014;6;7
6468.0;Bruno Godeau;ZAGLE;23.0;2014;6;7
6466.0;Koen Van Langendonck;GOL;26.0;2014;6;7
6471.0;Jonas Heymans;LE;22.0;2014;6;7
;;;;2014;6;7
;;;;2014;6;7
6470.0;Brice Ntambwe;VOL;22.0;2014;6;7
6466.0;Karel Van Roose;VOL;25.0;2014;6;7
6473.0;Florent Cuvelier;MCMEI;22.0;2014;6;7
6471.0;Arnor Angeli;MCME;24.0;2014;6;7
6467.0;Guillaume François;LDMD;25.0;2014;6;7
;;;;2014;6;7
;;;;2014;6;7
6466.0;Frédéric Frans;ZAG;26.0;2014;6;7
6464.0;David Destorme;MEIMC;36.0;2014;6;7
6464.0;Jonathan Wilmet;MDME;29.0;2014;6;7
6470.0;Franck Moussa;MEMEIATA;26.0;2014;6;7
6466.0;Anthony Van Loo;LD;26.0;2014;6;7
;;;;2014;6;7
;;;;2014;6;7
6464.0;Wouter Corstjens;ZAGLE;28.0;2014;6;7
6464.0;Siebe Blondelle;VOLZAGLE;29.0;2014;6;7
6464.0;Tim Matthys;ADDMD;31.0;2014;6;7
6464.0;Kevin Geudens;VOLMC;34.0;2014;6;7
6464.0;Robbie Haemhouts;MC;31.0;2014;6;7
;;;;2014;7;7
;;;;2014;7;7
6464.0;Bram Castro;GOL;32.0;2014;7;7
6464.0;Stef Wils;ZAG;33.0;2014;7;7
6464.0;Kevin Begois;GOL;33.0;2014;7;7
6373.0;Cyriel Dessers;ATA;20.0;2014;7;7
6376.0;Andy Kawaya;ME;19.0;2014;7;7
;;;;2014;7;7
;;;;2014;7;7
6368.0;Baptiste Guillaume;ATAPE;20.0;2014;7;7
6371.0;Birger Verstraete;MC;21.0;2014;7;7
6371.0;Wannes Van Tricht;MC;21.0;2014;7;7
6367.0;Pierre-Yves Ngawa;LEZAG;23.0;2014;7;7
6367.0;Noë Dussenne;ZAG;23.0;2014;7;7
;;;;2014;7;7
;;;;2014;7;7
6366.0;Jens Cools;VOLLE;24.0;2014;7;7
6366.0;Laurens Paulussen;ADDLD;25.0;2014;7;7
6365.0;Jarno Molenberghs;MD;25.0;2014;7;7
6363.0;Sepp De Roover;LD;30.0;2014;7;7
6365.0;Kenny Steppe;GOL;26.0;2014;7;7
;;;;2014;7;7
;;;;2014;7;7
6363.0;Jorn Vermeulen;LD;28.0;2014;7;7
6363.0;Bjorn Ruytinx;ATA;35.0;2014;7;7
6363.0;Ludovic Buysens;ZAGLD;29.0;2014;7;7
6363.0;Michaël Cordier;GOL;31.0;2014;7;7
6363.0;Jeffrey Rentmeister;ZAG;31.0;2014;7;7
;;;;2014;7;7
;;;;2014;7;7
6363.0;Tim Smolders;MC;35.0;2014;7;7
6274.0;Jessy Gálvez-López;ME;20.0;2014;7;7
6271.0;Yannis Mbombo;ATA;21.0;2014;7;7
6270.0;Miguel Van Damme;GOL;21.0;2014;7;7
6270.0;Tortol Lumanza;VOL;21.0;2014;7;7
;;;;2014;7;7
;;;;2014;7;7
6272.0;Sander Coopman;MEI;20.0;2014;7;7
6272.0;Julien Vercauteren;PEME;22.0;2014;7;7
6270.0;Jonathan Vervoort;ZAGLD;22.0;2014;7;7
6271.0;Brandon Deville;MEIMD;22.0;2014;7;7
6270.0;Alexander Corryn;LE;21.0;2014;7;7
;;;;2014;8;7
;;;;2014;8;7
6270.0;Zinho Gano;ATA;21.0;2014;8;7
6268.0;Jore Trompet;MC;23.0;2014;8;7
6268.0;Danilo;MEIPDPE;25.0;2014;8;7
6264.0;Michiel Jonckheere;MDMEI;25.0;2014;8;7
6262.0;Tom Van Imschoot;MCVOL;34.0;2014;8;7
;;;;2014;8;7
;;;;2014;8;7
6262.0;Jimmy Hempte;LE;33.0;2014;8;7
6262.0;Gill Swerts;VOLLD;32.0;2014;8;7
6173.0;Kylian Hazard;MEI;20.0;2014;8;7
6175.0;Jinty Caenepeel;PD;19.0;2014;8;7
6173.0;Sébastien Locigno;LD;20.0;2014;8;7
;;;;2014;8;7
;;;;2014;8;7
6169.0;Sven Dhoest;GOL;21.0;2014;8;7
6164.0;Nathan Goris;GOL;25.0;2014;8;7
6162.0;Baptiste Ulens;LEME;28.0;2014;8;7
6161.0;Kevin Vandenbergh;ATA;32.0;2014;8;7
6161.0;David Meul;GOL;34.0;2014;8;7
;;;;2014;8;7
;;;;2014;8;7
6060.0;Patrick De Vlamynck;GOL;37.0;2014;8;7
6074.0;Manuel Benson;PD;18.0;2014;8;7
6066.0;Sam Valcke;ATA;22.0;2014;8;7
6068.0;Floriano Vanzo;MD;21.0;2014;8;7
6063.0;Niels Coussement;LD;24.0;2014;8;7
;;;;2014;8;7
;;;;2014;8;7
6068.0;Kenneth Houdret;MC;22.0;2014;8;7
6068.0;Charni Ekangamene;VOL;21.0;2014;8;7
5969.0;Gilles Ruyssen;ZAG;21.0;2014;8;7
5967.0;Dennes De Kegel;LD;21.0;2014;8;7
5963.0;Abdelhakim Bouhna;MEI;24.0;2014;8;7
;;;;2014;8;7
;;;;2014;8;7
5969.0;Reda Jaadi;MEIME;20.0;2014;8;7
5973.0;David Henen;PE;19.0;2014;8;7
5969.0;Cedric Mingiedi;ZAG;20.0;2014;8;7
5866.0;Hakim Borahsasar;ATA;20.0;2014;8;7
5868.0;Lionel Nshole Makondi;ATA;20.0;2014;8;7
;;;;2014;9;7
;;;;2014;9;7
5873.0;Jordy Vleugels;MEI;19.0;2014;9;7
5868.0;Nicolas Rommens;VOL;20.0;2014;9;7
5866.0;Arno Claeys;ZAG;21.0;2014;9;7
5868.0;Mathieu Maertens;MC;20.0;2014;9;7
5871.0;Jordi Vanlerberghe;MD;19.0;2014;9;7
;;;;2014;9;7
;;;;2014;9;7
5874.0;Nabil Jaadi;MEI;19.0;2014;9;7
5875.0;Charly Musonda;MEI;18.0;2014;9;7
5767.0;Yannick Reuten;VOL;20.0;2014;9;7
5765.0;Robin Leemans;ZAG;22.0;2014;9;7
5765.0;Daimy Deflem;MEADE;21.0;2014;9;7
;;;;2014;9;7
;;;;2014;9;7
5769.0;Anas Tahiri;PDMC;20.0;2014;9;7
5769.0;Gilles Dewaele;ZAG;19.0;2014;9;7
5670.0;Iliess Bruylandts;ATA;19.0;2014;9;7
5673.0;Isaac Mbenza;MDME;19.0;2014;9;7
5668.0;Niels De Pauw;ZAG;19.0;2014;9;7
;;;;2014;9;7
;;;;2014;9;7
5670.0;Arno Verschueren;MD;18.0;2014;9;7
5669.0;Bo Geens;GOL;20.0;2014;9;7
5666.0;Corentin Fiore;ZAG;20.0;2014;9;7
5664.0;Gregory Mahau;MD;21.0;2014;9;7
5669.0;Mathias Bossaerts;ZAGLD;19.0;2014;9;7
;;;;2014;9;7
;;;;2014;9;7
5664.0;Dylan Ragolle;VOL;21.0;2014;9;7
5569.0;Ryan Mmaee;ATA;18.0;2014;9;7
5561.0;Thibaut Rausin;GOL;22.0;2014;9;7
5565.0;Jan Mertens;LE;20.0;2014;9;7
5571.0;Yan De Maeyer;ZAG;18.0;2014;9;7
;;;;2014;9;7
;;;;2014;9;7
5565.0;Adrien Faidherbe;GOL;21.0;2014;9;7
5470.0;Paolino Bertaccini;MD;17.0;2014;9;7
5464.0;Sebastiaan Brebels;LD;20.0;2014;9;7
5470.0;Ayron Verkindere;PD;18.0;2014;9;7
5468.0;Tom Rosenthal;MEI;19.0;2014;9;7
;;;;2014;10;7
;;;;2014;10;7
5463.0;Tika Musonda;VOLZAG;21.0;2014;10;7
5364.0;Joey Dujardin;LD;19.0;2014;10;7
5365.0;Corentin Koçur;ME;19.0;2014;10;7
5365.0;Dario Van den Buijs;ZAG;19.0;2014;10;7
5365.0;Arno Monsecour;ZAG;19.0;2014;10;7
;;;;2014;10;7
;;;;2014;10;7
5262.0;Ridwan Gyselinck;ZAG;21.0;2014;10;7
5266.0;Luca Polizzi;MC;19.0;2014;10;7
5267.0;Valentin Baume;GOL;18.0;2014;10;7
5264.0;Yoshi Verbrugge;ZAG;20.0;2014;10;7
5262.0;Jilke De Coninck;MC;20.0;2014;10;7
;;;;2014;10;7
;;;;2014;10;7
5163.0;Bryan Willems;LD;20.0;2014;10;7
5064.0;Muhamed Tahiri;MC;18.0;2014;10;7
5065.0;Jérémy Houzé;MD;18.0;2014;10;7
;;;;2014;1;8
;;;;2014;1;8
8383.0;Edin Džeko;ATA;29.0;2014;1;8
8385.0;Miralem Pjanić;MC;25.0;2014;1;8
8282.0;Asmir Begović;GOL;28.0;2014;1;8
7777.0;Senad Lulić;MCMEPELE;29.0;2014;1;8
7777.0;Vedad Ibišević;ATA;31.0;2014;1;8
;;;;2014;1;8
;;;;2014;1;8
7578.0;Ermin Bičakčić;ZAG;25.0;2014;1;8
7474.0;Semir Štilić;MEIMC;27.0;2014;1;8
7381.0;Sead Kolašinac;LEZAG;22.0;2014;1;8
7382.0;Muhamed Bešić;VOLZAG;23.0;2014;1;8
7378.0;Izet Hajrović;MDATA;24.0;2014;1;8
;;;;2014;1;8
;;;;2014;1;8
7373.0;Haris Medunjanin;MCVOL;30.0;2014;1;8
7272.0;Mensur Mujdža;LD;31.0;2014;1;8
7175.0;Edin Višća;MDME;25.0;2014;1;8
7174.0;Ervin Zukanović;LEZAG;28.0;2014;1;8
7074.0;Toni Šunjić;ZAG;26.0;2014;1;8
;;;;2014;1;8
;;;;2014;1;8
6970.0;Jasmin Burić;GOL;28.0;2014;1;8
6969.0;Senijad Ibričić;MEIMDME;29.0;2014;1;8
6973.0;Mario Vrancic;MCVOLMEI;26.0;2014;1;8
6768.0;Edin Cocalić;ZAG;27.0;2014;1;8
6769.0;Enis Nadarevic;PESA;28.0;2014;1;8
;;;;2014;1;8
;;;;2014;1;8
6671.0;Sanjin Prcić;MEIMCMD;21.0;2014;1;8
6672.0;Milan Djuric;ATA;25.0;2014;1;8
6668.0;Anel Hadžić;MCVOL;26.0;2014;1;8
6666.0;Damir Vrančić;MCVOL;29.0;2014;1;8
6568.0;Ermin Zec;PEATAPD;27.0;2014;1;8
;;;;2014;1;8
;;;;2014;1;8
6573.0;Eldin Hadžić;MEMDMEI;22.0;2014;1;8
6472.0;Srdjan Grahovac;MCVOLMEI;22.0;2014;1;8
6469.0;Armin Čerimagić;PE;21.0;2014;1;8
6464.0;Vlastimir Jovanović;VOLMCMEI;30.0;2014;1;8
6468.0;Baggio Hušidić;MCMDME;28.0;2014;1;8
;;;;2014;2;8
;;;;2014;2;8
6371.0;Haris Hajradinović;MEMEI;21.0;2014;2;8
6369.0;Ognjen Vranješ;ZAGLD;25.0;2014;2;8
6363.0;Jasmin Fejzić;GOL;29.0;2014;2;8
6363.0;Sanel Jahic;ZAG;33.0;2014;2;8
6262.0;Stojan Vranješ;VOLMEIMC;28.0;2014;2;8
;;;;2014;2;8
;;;;2014;2;8
6268.0;Marko Maletić;ATA;21.0;2014;2;8
6265.0;Haris Handžić;ATA;25.0;2014;2;8
6167.0;Dzenan Catic;ATA;23.0;2014;2;8
6164.0;Enes Šipović;ZAG;24.0;2014;2;8
6169.0;Nermin Zolotić;VOL;22.0;2014;2;8
;;;;2014;2;8
;;;;2014;2;8
6162.0;Adnan Zahirović;VOL;25.0;2014;2;8
5971.0;Faris Handžić;MD;20.0;2014;2;8
5868.0;Marijan Ćorić;GOL;20.0;2014;2;8
5762.0;Zoran Kvržić;MD;27.0;2014;2;8
5464.0;Osman Hadzikic;GOL;19.0;2014;2;8
;;;;2014;2;8
;;;;2014;2;8
5252.0;Stefan Maletic;ZAG;28.0;2014;2;8
;;;;2014;1;10
;;;;2014;1;10
8787.0;Luka Modrić;MC;30.0;2014;1;10
8383.0;Mario Mandžukić;ATA;29.0;2014;1;10
8384.0;Ivan Rakitić;MEIMC;27.0;2014;1;10
8080.0;Danijel Subašić;GOL;30.0;2014;1;10
7981.0;Dejan Lovren;ZAG;26.0;2014;1;10
;;;;2014;1;10
;;;;2014;1;10
7979.0;Vedran Ćorluka;ZAG;29.0;2014;1;10
7982.0;Ivan Perišić;MEMD;26.0;2014;1;10
7979.0;Darijo Srna;LD;33.0;2014;1;10
7878.0;Ivica Olić;ATA;35.0;2014;1;10
7778.0;Milan Badelj;VOLMC;26.0;2014;1;10
;;;;2014;1;10
;;;;2014;1;10
7686.0;Mateo Kovačić;MC;21.0;2014;1;10
7575.0;Niko Kranjčar;MEMEI;31.0;2014;1;10
7474.0;Gordon Schildenfeld;ZAG;30.0;2014;1;10
7474.0;Danijel Pranjić;MEMCMEIMD;33.0;2014;1;10
7474.0;Stipe Pletikosa;GOL;36.0;2014;1;10
;;;;2014;1;10
;;;;2014;1;10
7381.0;Andrej Kramarić;ATAPEMEI;24.0;2014;1;10
7373.0;Nikica Jelavić;ATA;30.0;2014;1;10
7375.0;Ivo Iličević;MEMD;28.0;2014;1;10
7281.0;Šime Vrsaljko;LDMD;23.0;2014;1;10
7272.0;Srdjan Lakić;ATA;31.0;2014;1;10
;;;;2014;1;10
;;;;2014;1;10
7272.0;Mladen Petrić;ATASA;34.0;2014;1;10
7173.0;Ivan Santini;ATASA;26.0;2014;1;10
7175.0;Ivan Strinić;LEME;28.0;2014;1;10
7174.0;Mato Jajalo;MCVOLMEI;27.0;2014;1;10
7080.0;Mario Pašalić;MCMEIVOL;20.0;2014;1;10
;;;;2014;1;10
;;;;2014;1;10
7076.0;Igor Bubnjić;ZAG;23.0;2014;1;10
7080.0;Marcelo Brozović;MCVOLMEI;22.0;2014;1;10
7084.0;Alen Halilović;MCPD;19.0;2014;1;10
7080.0;Tin Jedvaj;LDZAGLE;19.0;2014;1;10
7078.0;Marko Livaja;ATA;22.0;2014;1;10
;;;;2014;2;10
;;;;2014;2;10
6969.0;Ivica Vrdoljak;VOLMC;31.0;2014;2;10
6975.0;Ivan Martić;LD;24.0;2014;2;10
6974.0;Duje Čop;ATA;25.0;2014;2;10
6873.0;Elvis Kokalović;ZAGLD;27.0;2014;2;10
6876.0;Stipe Perica;ATA;20.0;2014;2;10
;;;;2014;2;10
;;;;2014;2;10
6873.0;Damir Kreilach;VOL;26.0;2014;2;10
6775.0;Antonio Milić;ZAGVOLLE;21.0;2014;2;10
6768.0;Ante Puljić;ZAG;27.0;2014;2;10
6767.0;Dario Krešić;GOL;31.0;2014;2;10
6678.0;Ante Rebić;ATA;21.0;2014;2;10
;;;;2014;2;10
;;;;2014;2;10
6673.0;Dario Župarić;ZAGVOL;23.0;2014;2;10
6674.0;Roberto Punčec;ZAG;23.0;2014;2;10
6666.0;Goran Blažević;GOL;29.0;2014;2;10
6672.0;Dario Vujičević;MEIMC;25.0;2014;2;10
6666.0;Manuel Pamić;LE;29.0;2014;2;10
;;;;2014;2;10
;;;;2014;2;10
6565.0;Andrija Vuković;GOL;32.0;2014;2;10
6575.0;Mato Miloš;LDLEMDME;22.0;2014;2;10
6568.0;Ante Vukušić;ATA;24.0;2014;2;10
6568.0;Hrvoje Milić;LEME;26.0;2014;2;10
6573.0;Ante Budimir;ATA;24.0;2014;2;10
;;;;2014;2;10
;;;;2014;2;10
6565.0;Marin Skender;GOL;36.0;2014;2;10
6565.0;Hrvoje Čale;LE;30.0;2014;2;10
6472.0;Mario Šitum;SAPE;23.0;2014;2;10
6480.0;Robert Murić;PD;19.0;2014;2;10
6465.0;Stipe Bačelić-Grgić;MEI;27.0;2014;2;10
;;;;2014;2;10
;;;;2014;2;10
6473.0;Niko Datković;ZAG;22.0;2014;2;10
6468.0;Damian Djokovic;MCVOL;25.0;2014;2;10
6464.0;Kaja Rogulj;ZAG;29.0;2014;2;10
6472.0;Petar Slišković;ATA;24.0;2014;2;10
6464.0;Ante Kulušić;ZAG;29.0;2014;2;10
;;;;2014;3;10
;;;;2014;3;10
6468.0;Miro Varvodić;GOL;26.0;2014;3;10
6464.0;Andre Mijatović;ZAG;35.0;2014;3;10
6464.0;Tomislav Mikulić;ZAG;33.0;2014;3;10
6368.0;Matej Jonjić;ZAG;24.0;2014;3;10
6363.0;Josip Brezovec;MCVOL;29.0;2014;3;10
;;;;2014;3;10
;;;;2014;3;10
6366.0;Adam Sušac;ZAG;26.0;2014;3;10
6363.0;Josip Tadić;ATA;28.0;2014;3;10
6268.0;Dario Melnjak;LEMEVOL;22.0;2014;3;10
6262.0;Tomislav Puljic;ZAG;32.0;2014;3;10
6269.0;Ivan Paurević;VOLMCZAG;24.0;2014;3;10
;;;;2014;3;10
;;;;2014;3;10
6168.0;Frano Mlinar;MC;23.0;2014;3;10
