key_id;tournament_id;tournament_name;match_id;match_name;stage_name;group_name;group_stage;knockout_stage;replayed;replay;match_date;match_time;stadium_id;stadium_name;city_name;country_name;home_team_id;home_team_name;home_team_code;away_team_id;away_team_name;away_team_code;score;home_team_score;away_team_score;home_team_score_margin;away_team_score_margin;extra_time;penalty_shootout;score_penalties;home_team_score_penalties;away_team_score_penalties;result;home_team_win;away_team_win;draw
847;WC-2018;2018 FIFA World Cup;M-2018-11;Brazil v Switzerland;group stage;Group E;1;0;0;0;2018-06-17;21:00;S-112;Rostov Arena;Rostov-on-Don;Russia;T-09;Brazil;BRA;T-72;Switzerland;CHE;1–1;1;1;0;0;0;0;0-0;0;0;draw;0;0;1
848;WC-2018;2018 FIFA World Cup;M-2018-12;Sweden v South Korea;group stage;Group F;1;0;0;0;2018-06-18;15:00;S-111;Nizhny Novgorod Stadium;Nizhny Novgorod;Russia;T-71;Sweden;SWE;T-68;South Korea;KOR;1–0;1;0;1;-1;0;0;0-0;0;0;home team win;1;0;0
849;WC-2018;2018 FIFA World Cup;M-2018-13;Belgium v Panama;group stage;Group G;1;0;0;0;2018-06-18;18:00;S-116;Fisht Olympic Stadium;Sochi;Russia;T-06;Belgium;BEL;T-52;Panama;PAN;3–0;3;0;3;-3;0;0;0-0;0;0;home team win;1;0;0
850;WC-2018;2018 FIFA World Cup;M-2018-14;Tunisia v England;group stage;Group G;1;0;0;0;2018-06-18;21:00;S-117;Volgograd Arena;Volgograd;Russia;T-75;Tunisia;TUN;T-27;England;ENG;1–2;1;2;-1;1;0;0;0-0;0;0;away team win;0;1;0
851;WC-2018;2018 FIFA World Cup;M-2018-15;Colombia v Japan;group stage;Group H;1;0;0;0;2018-06-19;15:00;S-115;Mordovia Arena;Saransk;Russia;T-15;Colombia;COL;T-42;Japan;JPN;1–2;1;2;-1;1;0;0;0-0;0;0;away team win;0;1;0
852;WC-2018;2018 FIFA World Cup;M-2018-16;Poland v Senegal;group stage;Group H;1;0;0;0;2018-06-19;18:00;S-110;Otkritie Arena;Moscow;Russia;T-55;Poland;POL;T-62;Senegal;SEN;1–2;1;2;-1;1;0;0;0-0;0;0;away team win;0;1;0
853;WC-2018;2018 FIFA World Cup;M-2018-17;Russia v Egypt;group stage;Group A;1;0;0;0;2018-06-19;21:00;S-113;Krestovsky Stadium;Saint Petersburg;Russia;T-59;Russia;RUS;T-25;Egypt;EGY;3–1;3;1;2;-2;0;0;0-0;0;0;home team win;1;0;0
854;WC-2018;2018 FIFA World Cup;M-2018-18;Portugal v Morocco;group stage;Group B;1;0;0;0;2018-06-20;15:00;S-109;Luzhniki Stadium;Moscow;Russia;T-56;Portugal;PRT;T-45;Morocco;MAR;1–0;1;0;1;-1;0;0;0-0;0;0;home team win;1;0;0
855;WC-2018;2018 FIFA World Cup;M-2018-19;Uruguay v Saudi Arabia;group stage;Group A;1;0;0;0;2018-06-20;18:00;S-112;Rostov Arena;Rostov-on-Don;Russia;T-80;Uruguay;URY;T-60;Saudi Arabia;SAU;1–0;1;0;1;-1;0;0;0-0;0;0;home team win;1;0;0
856;WC-2018;2018 FIFA World Cup;M-2018-20;Iran v Spain;group stage;Group B;1;0;0;0;2018-06-20;21:00;S-108;Kazan Arena;Kazan;Russia;T-36;Iran;IRN;T-70;Spain;ESP;0–1;0;1;-1;1;0;0;0-0;0;0;away team win;0;1;0
857;WC-2018;2018 FIFA World Cup;M-2018-21;Denmark v Australia;group stage;Group C;1;0;0;0;2018-06-21;16:00;S-114;Samara Arena;Samara;Russia;T-21;Denmark;DNK;T-04;Australia;AUS;1–1;1;1;0;0;0;0;0-0;0;0;draw;0;0;1
858;WC-2018;2018 FIFA World Cup;M-2018-22;France v Peru;group stage;Group C;1;0;0;0;2018-06-21;20:00;S-118;Central Stadium;Yekaterinburg;Russia;T-28;France;FRA;T-54;Peru;PER;1–0;1;0;1;-1;0;0;0-0;0;0;home team win;1;0;0
859;WC-2018;2018 FIFA World Cup;M-2018-23;Argentina v Croatia;group stage;Group D;1;0;0;0;2018-06-21;21:00;S-111;Nizhny Novgorod Stadium;Nizhny Novgorod;Russia;T-03;Argentina;ARG;T-17;Croatia;HRV;0–3;0;3;-3;3;0;0;0-0;0;0;away team win;0;1;0
860;WC-2018;2018 FIFA World Cup;M-2018-24;Brazil v Costa Rica;group stage;Group E;1;0;0;0;2018-06-22;15:00;S-113;Krestovsky Stadium;Saint Petersburg;Russia;T-09;Brazil;BRA;T-16;Costa Rica;CRI;2–0;2;0;2;-2;0;0;0-0;0;0;home team win;1;0;0
861;WC-2018;2018 FIFA World Cup;M-2018-25;Nigeria v Iceland;group stage;Group D;1;0;0;0;2018-06-22;18:00;S-117;Volgograd Arena;Volgograd;Russia;T-48;Nigeria;NGA;T-35;Iceland;ISL;2–0;2;0;2;-2;0;0;0-0;0;0;home team win;1;0;0
862;WC-2018;2018 FIFA World Cup;M-2018-26;Serbia v Switzerland;group stage;Group E;1;0;0;0;2018-06-22;20:00;S-107;Kaliningrad Stadium;Kaliningrad;Russia;T-63;Serbia;SRB;T-72;Switzerland;CHE;1–2;1;2;-1;1;0;0;0-0;0;0;away team win;0;1;0
863;WC-2018;2018 FIFA World Cup;M-2018-27;Belgium v Tunisia;group stage;Group G;1;0;0;0;2018-06-23;15:00;S-110;Otkritie Arena;Moscow;Russia;T-06;Belgium;BEL;T-75;Tunisia;TUN;5–2;5;2;3;-3;0;0;0-0;0;0;home team win;1;0;0
864;WC-2018;2018 FIFA World Cup;M-2018-28;South Korea v Mexico;group stage;Group F;1;0;0;0;2018-06-23;18:00;S-112;Rostov Arena;Rostov-on-Don;Russia;T-68;South Korea;KOR;T-44;Mexico;MEX;1–2;1;2;-1;1;0;0;0-0;0;0;away team win;0;1;0
865;WC-2018;2018 FIFA World Cup;M-2018-29;Germany v Sweden;group stage;Group F;1;0;0;0;2018-06-23;21:00;S-116;Fisht Olympic Stadium;Sochi;Russia;T-29;Germany;DEU;T-71;Sweden;SWE;2–1;2;1;1;-1;0;0;0-0;0;0;home team win;1;0;0
866;WC-2018;2018 FIFA World Cup;M-2018-30;England v Panama;group stage;Group G;1;0;0;0;2018-06-24;15:00;S-111;Nizhny Novgorod Stadium;Nizhny Novgorod;Russia;T-27;England;ENG;T-52;Panama;PAN;6–1;6;1;5;-5;0;0;0-0;0;0;home team win;1;0;0
867;WC-2018;2018 FIFA World Cup;M-2018-31;Japan v Senegal;group stage;Group H;1;0;0;0;2018-06-24;20:00;S-118;Central Stadium;Yekaterinburg;Russia;T-42;Japan;JPN;T-62;Senegal;SEN;2–2;2;2;0;0;0;0;0-0;0;0;draw;0;0;1
868;WC-2018;2018 FIFA World Cup;M-2018-32;Poland v Colombia;group stage;Group H;1;0;0;0;2018-06-24;21:00;S-108;Kazan Arena;Kazan;Russia;T-55;Poland;POL;T-15;Colombia;COL;0–3;0;3;-3;3;0;0;0-0;0;0;away team win;0;1;0
869;WC-2018;2018 FIFA World Cup;M-2018-33;Saudi Arabia v Egypt;group stage;Group A;1;0;0;0;2018-06-25;17:00;S-117;Volgograd Arena;Volgograd;Russia;T-60;Saudi Arabia;SAU;T-25;Egypt;EGY;2–1;2;1;1;-1;0;0;0-0;0;0;home team win;1;0;0
870;WC-2018;2018 FIFA World Cup;M-2018-34;Uruguay v Russia;group stage;Group A;1;0;0;0;2018-06-25;18:00;S-114;Samara Arena;Samara;Russia;T-80;Uruguay;URY;T-59;Russia;RUS;3–0;3;0;3;-3;0;0;0-0;0;0;home team win;1;0;0
871;WC-2018;2018 FIFA World Cup;M-2018-35;Spain v Morocco;group stage;Group B;1;0;0;0;2018-06-25;20:00;S-107;Kaliningrad Stadium;Kaliningrad;Russia;T-70;Spain;ESP;T-45;Morocco;MAR;2–2;2;2;0;0;0;0;0-0;0;0;draw;0;0;1
872;WC-2018;2018 FIFA World Cup;M-2018-36;Iran v Portugal;group stage;Group B;1;0;0;0;2018-06-25;21:00;S-115;Mordovia Arena;Saransk;Russia;T-36;Iran;IRN;T-56;Portugal;PRT;1–1;1;1;0;0;0;0;0-0;0;0;draw;0;0;1
873;WC-2018;2018 FIFA World Cup;M-2018-37;Australia v Peru;group stage;Group C;1;0;0;0;2018-06-26;17:00;S-116;Fisht Olympic Stadium;Sochi;Russia;T-04;Australia;AUS;T-54;Peru;PER;0–2;0;2;-2;2;0;0;0-0;0;0;away team win;0;1;0
874;WC-2018;2018 FIFA World Cup;M-2018-38;Denmark v France;group stage;Group C;1;0;0;0;2018-06-26;17:00;S-109;Luzhniki Stadium;Moscow;Russia;T-21;Denmark;DNK;T-28;France;FRA;0–0;0;0;0;0;0;0;0-0;0;0;draw;0;0;1
875;WC-2018;2018 FIFA World Cup;M-2018-39;Iceland v Croatia;group stage;Group D;1;0;0;0;2018-06-26;21:00;S-112;Rostov Arena;Rostov-on-Don;Russia;T-35;Iceland;ISL;T-17;Croatia;HRV;1–2;1;2;-1;1;0;0;0-0;0;0;away team win;0;1;0
876;WC-2018;2018 FIFA World Cup;M-2018-40;Nigeria v Argentina;group stage;Group D;1;0;0;0;2018-06-26;21:00;S-113;Krestovsky Stadium;Saint Petersburg;Russia;T-48;Nigeria;NGA;T-03;Argentina;ARG;1–2;1;2;-1;1;0;0;0-0;0;0;away team win;0;1;0
877;WC-2018;2018 FIFA World Cup;M-2018-41;South Korea v Germany;group stage;Group F;1;0;0;0;2018-06-27;17:00;S-108;Kazan Arena;Kazan;Russia;T-68;South Korea;KOR;T-29;Germany;DEU;2–0;2;0;2;-2;0;0;0-0;0;0;home team win;1;0;0
878;WC-2018;2018 FIFA World Cup;M-2018-42;Mexico v Sweden;group stage;Group F;1;0;0;0;2018-06-27;19:00;S-118;Central Stadium;Yekaterinburg;Russia;T-44;Mexico;MEX;T-71;Sweden;SWE;0–3;0;3;-3;3;0;0;0-0;0;0;away team win;0;1;0
879;WC-2018;2018 FIFA World Cup;M-2018-43;Serbia v Brazil;group stage;Group E;1;0;0;0;2018-06-27;21:00;S-110;Otkritie Arena;Moscow;Russia;T-63;Serbia;SRB;T-09;Brazil;BRA;0–2;0;2;-2;2;0;0;0-0;0;0;away team win;0;1;0
880;WC-2018;2018 FIFA World Cup;M-2018-44;Switzerland v Costa Rica;group stage;Group E;1;0;0;0;2018-06-27;21:00;S-111;Nizhny Novgorod Stadium;Nizhny Novgorod;Russia;T-72;Switzerland;CHE;T-16;Costa Rica;CRI;2–2;2;2;0;0;0;0;0-0;0;0;draw;0;0;1
881;WC-2018;2018 FIFA World Cup;M-2018-45;Japan v Poland;group stage;Group H;1;0;0;0;2018-06-28;17:00;S-117;Volgograd Arena;Volgograd;Russia;T-42;Japan;JPN;T-55;Poland;POL;0–1;0;1;-1;1;0;0;0-0;0;0;away team win;0;1;0
882;WC-2018;2018 FIFA World Cup;M-2018-46;Senegal v Colombia;group stage;Group H;1;0;0;0;2018-06-28;18:00;S-114;Samara Arena;Samara;Russia;T-62;Senegal;SEN;T-15;Colombia;COL;0–1;0;1;-1;1;0;0;0-0;0;0;away team win;0;1;0
883;WC-2018;2018 FIFA World Cup;M-2018-47;England v Belgium;group stage;Group G;1;0;0;0;2018-06-28;20:00;S-107;Kaliningrad Stadium;Kaliningrad;Russia;T-27;England;ENG;T-06;Belgium;BEL;0–1;0;1;-1;1;0;0;0-0;0;0;away team win;0;1;0
884;WC-2018;2018 FIFA World Cup;M-2018-48;Panama v Tunisia;group stage;Group G;1;0;0;0;2018-06-28;21:00;S-115;Mordovia Arena;Saransk;Russia;T-52;Panama;PAN;T-75;Tunisia;TUN;1–2;1;2;-1;1;0;0;0-0;0;0;away team win;0;1;0
885;WC-2018;2018 FIFA World Cup;M-2018-49;France v Argentina;round of 16;not applicable;0;1;0;0;2018-06-30;17:00;S-108;Kazan Arena;Kazan;Russia;T-28;France;FRA;T-03;Argentina;ARG;4–3;4;3;1;-1;0;0;0-0;0;0;home team win;1;0;0
886;WC-2018;2018 FIFA World Cup;M-2018-50;Uruguay v Portugal;round of 16;not applicable;0;1;0;0;2018-06-30;21:00;S-116;Fisht Olympic Stadium;Sochi;Russia;T-80;Uruguay;URY;T-56;Portugal;PRT;2–1;2;1;1;-1;0;0;0-0;0;0;home team win;1;0;0
887;WC-2018;2018 FIFA World Cup;M-2018-51;Spain v Russia;round of 16;not applicable;0;1;0;0;2018-07-01;17:00;S-109;Luzhniki Stadium;Moscow;Russia;T-70;Spain;ESP;T-59;Russia;RUS;1–1;1;1;0;0;1;1;3–4;3;4;away team win;0;1;0
888;WC-2018;2018 FIFA World Cup;M-2018-52;Croatia v Denmark;round of 16;not applicable;0;1;0;0;2018-07-01;21:00;S-111;Nizhny Novgorod Stadium;Nizhny Novgorod;Russia;T-17;Croatia;HRV;T-21;Denmark;DNK;1–1;1;1;0;0;1;1;3–2;3;2;home team win;1;0;0
889;WC-2018;2018 FIFA World Cup;M-2018-53;Brazil v Mexico;round of 16;not applicable;0;1;0;0;2018-07-02;18:00;S-114;Samara Arena;Samara;Russia;T-09;Brazil;BRA;T-44;Mexico;MEX;2–0;2;0;2;-2;0;0;0-0;0;0;home team win;1;0;0
890;WC-2018;2018 FIFA World Cup;M-2018-54;Belgium v Japan;round of 16;not applicable;0;1;0;0;2018-07-02;21:00;S-112;Rostov Arena;Rostov-on-Don;Russia;T-06;Belgium;BEL;T-42;Japan;JPN;3–2;3;2;1;-1;0;0;0-0;0;0;home team win;1;0;0
891;WC-2018;2018 FIFA World Cup;M-2018-55;Sweden v Switzerland;round of 16;not applicable;0;1;0;0;2018-07-03;17:00;S-113;Krestovsky Stadium;Saint Petersburg;Russia;T-71;Sweden;SWE;T-72;Switzerland;CHE;1–0;1;0;1;-1;0;0;0-0;0;0;home team win;1;0;0
892;WC-2018;2018 FIFA World Cup;M-2018-56;Colombia v England;round of 16;not applicable;0;1;0;0;2018-07-03;21:00;S-110;Otkritie Arena;Moscow;Russia;T-15;Colombia;COL;T-27;England;ENG;1–1;1;1;0;0;1;1;3–4;3;4;away team win;0;1;0
893;WC-2018;2018 FIFA World Cup;M-2018-57;Uruguay v France;quarter-finals;not applicable;0;1;0;0;2018-07-06;17:00;S-111;Nizhny Novgorod Stadium;Nizhny Novgorod;Russia;T-80;Uruguay;URY;T-28;France;FRA;0–2;0;2;-2;2;0;0;0-0;0;0;away team win;0;1;0
894;WC-2018;2018 FIFA World Cup;M-2018-58;Brazil v Belgium;quarter-finals;not applicable;0;1;0;0;2018-07-06;21:00;S-108;Kazan Arena;Kazan;Russia;T-09;Brazil;BRA;T-06;Belgium;BEL;1–2;1;2;-1;1;0;0;0-0;0;0;away team win;0;1;0
895;WC-2018;2018 FIFA World Cup;M-2018-59;Sweden v England;quarter-finals;not applicable;0;1;0;0;2018-07-07;18:00;S-114;Samara Arena;Samara;Russia;T-71;Sweden;SWE;T-27;England;ENG;0–2;0;2;-2;2;0;0;0-0;0;0;away team win;0;1;0
896;WC-2018;2018 FIFA World Cup;M-2018-60;Russia v Croatia;quarter-finals;not applicable;0;1;0;0;2018-07-07;21:00;S-116;Fisht Olympic Stadium;Sochi;Russia;T-59;Russia;RUS;T-17;Croatia;HRV;2–2;2;2;0;0;1;1;3–4;3;4;away team win;0;1;0
897;WC-2018;2018 FIFA World Cup;M-2018-61;France v Belgium;semi-finals;not applicable;0;1;0;0;2018-07-10;21:00;S-113;Krestovsky Stadium;Saint Petersburg;Russia;T-28;France;FRA;T-06;Belgium;BEL;1–0;1;0;1;-1;0;0;0-0;0;0;home team win;1;0;0
898;WC-2018;2018 FIFA World Cup;M-2018-62;Croatia v England;semi-finals;not applicable;0;1;0;0;2018-07-11;21:00;S-109;Luzhniki Stadium;Moscow;Russia;T-17;Croatia;HRV;T-27;England;ENG;2–1;2;1;1;-1;1;0;0-0;0;0;home team win;1;0;0
899;WC-2018;2018 FIFA World Cup;M-2018-63;Belgium v England;third-place match;not applicable;0;1;0;0;2018-07-14;17:00;S-113;Krestovsky Stadium;Saint Petersburg;Russia;T-06;Belgium;BEL;T-27;England;ENG;2–0;2;0;2;-2;0;0;0-0;0;0;home team win;1;0;0
900;WC-2018;2018 FIFA World Cup;M-2018-64;France v Croatia;final;not applicable;0;1;0;0;2018-07-15;18:00;S-109;Luzhniki Stadium;Moscow;Russia;T-28;France;FRA;T-17;Croatia;HRV;4–2;4;2;2;-2;0;0;0-0;0;0;home team win;1;0;0
