idade;selecao;score;funcao
22;paraguai;70.5;ataque
22;paraguai;61.0;ataque
20;paraguai;65.5;ataque
20;paraguai;55.0;ataque
31;uruguai;87.5;ataque
23;uruguai;85.0;ataque
29;uruguai;83.0;defesa
24;uruguai;81.5;defesa
23;uruguai;82.5;ataque
25;uruguai;82.0;ataque
24;uruguai;82.5;ataque
26;uruguai;80.5;ataque
23;uruguai;81.5;defesa
20;uruguai;81.0;ataque
24;uruguai;77.5;ataque
26;uruguai;78.5;ataque
25;uruguai;79.5;defesa
24;uruguai;79.5;ataque
24;uruguai;79.5;ataque
27;uruguai;80.5;ataque
20;uruguai;81.5;ataque
30;uruguai;76.5;ataque
30;uruguai;78.5;ataque
34;uruguai;81.0;ataque
24;uruguai;79.0;defesa
33;uruguai;77.5;ataque
28;uruguai;77.5;ataque
29;uruguai;76.5;ataque
30;uruguai;74.5;ataque
32;uruguai;77.5;defesa
33;uruguai;78.0;ataque
23;uruguai;75.5;ataque
25;uruguai;77.0;ataque
31;uruguai;76.0;ataque
32;uruguai;75.0;ataque
30;uruguai;75.0;defesa
23;uruguai;78.5;ataque
21;uruguai;78.0;ataque
25;uruguai;76.0;ataque
30;uruguai;77.5;ataque
27;uruguai;75.5;ataque
23;uruguai;76.5;ataque
24;uruguai;75.0;ataque
22;uruguai;74.5;ataque
28;uruguai;73.0;ataque
32;uruguai;73.0;defesa
27;uruguai;76.5;ataque
34;uruguai;73.0;defesa
31;uruguai;72.5;ataque
23;uruguai;73.0;defesa
27;uruguai;73.0;ataque
26;uruguai;75.0;ataque
32;uruguai;74.5;ataque
21;uruguai;75.0;defesa
21;uruguai;72.0;defesa
22;uruguai;72.0;defesa
25;uruguai;74.0;defesa
36;uruguai;70.0;ataque
23;uruguai;72.0;ataque
27;uruguai;74.5;defesa
30;uruguai;72.0;defesa
30;uruguai;72.0;defesa
33;uruguai;73.0;defesa
27;uruguai;72.0;defesa
26;honduras;79.0;ataque
30;honduras;77.5;ataque
30;honduras;78.0;ataque
24;honduras;74.5;defesa
27;honduras;75.0;defesa
25;honduras;74.5;ataque
28;honduras;69.5;defesa
24;honduras;71.5;ataque
17;honduras;72.5;ataque
26;honduras;67.5;defesa
23;honduras;68.0;ataque
26;honduras;63.0;ataque
23;mexico;85.0;ataque
31;mexico;83.5;defesa
22;mexico;83.0;ataque
22;mexico;82.5;ataque
25;mexico;83.0;defesa
21;mexico;81.5;ataque
23;mexico;81.0;ataque
21;mexico;81.0;ataque
36;mexico;80.5;defesa
37;mexico;80.5;ataque
28;mexico;77.5;defesa
22;mexico;79.5;defesa
29;mexico;77.0;defesa
28;mexico;78.0;ataque
30;mexico;76.5;defesa
31;mexico;76.0;defesa
31;mexico;78.5;ataque
27;mexico;75.0;defesa
34;mexico;78.5;ataque
34;mexico;78.5;ataque
26;mexico;74.5;defesa
28;mexico;75.5;defesa
28;mexico;75.5;defesa
30;mexico;74.0;ataque
26;mexico;80.0;ataque
22;mexico;75.5;ataque
25;mexico;74.0;ataque
23;mexico;75.5;ataque
29;mexico;75.0;defesa
26;mexico;74.0;ataque
26;mexico;74.0;ataque
28;mexico;74.5;ataque
30;mexico;74.0;defesa
27;mexico;74.0;ataque
27;mexico;74.0;ataque
23;mexico;76.5;ataque
21;mexico;76.0;ataque
22;mexico;72.5;defesa
25;mexico;74.5;ataque
24;mexico;73.5;ataque
28;mexico;73.0;ataque
20;mexico;76.5;ataque
22;mexico;74.0;ataque
22;mexico;73.5;defesa
24;mexico;73.5;defesa
29;mexico;74.0;ataque
31;mexico;75.0;ataque
27;mexico;73.0;defesa
30;mexico;74.0;ataque
28;mexico;72.5;defesa
30;mexico;77.0;defesa
30;mexico;75.5;ataque
29;mexico;73.5;defesa
29;mexico;74.5;ataque
20;mexico;74.5;ataque
20;mexico;76.5;ataque
21;mexico;73.0;ataque
22;mexico;73.0;ataque
23;mexico;74.5;defesa
22;mexico;74.5;defesa
28;estados_unidos;83.5;ataque
31;estados_unidos;84.0;defesa
39;estados_unidos;83.0;defesa
27;estados_unidos;82.0;ataque
28;estados_unidos;80.5;ataque
20;estados_unidos;79.0;ataque
25;estados_unidos;80.5;defesa
30;estados_unidos;76.0;defesa
23;estados_unidos;79.0;ataque
28;estados_unidos;77.5;defesa
38;estados_unidos;76.0;defesa
31;estados_unidos;75.5;defesa
24;estados_unidos;79.0;ataque
24;estados_unidos;76.0;ataque
25;estados_unidos;76.0;ataque
25;estados_unidos;73.5;ataque
24;estados_unidos;75.0;defesa
26;estados_unidos;73.0;defesa
31;estados_unidos;74.0;defesa
29;estados_unidos;73.0;ataque
27;estados_unidos;74.5;defesa
28;estados_unidos;74.5;ataque
27;estados_unidos;73.0;ataque
28;estados_unidos;74.0;ataque
31;estados_unidos;72.0;defesa
22;estados_unidos;76.0;ataque
24;estados_unidos;71.5;ataque
28;estados_unidos;71.0;ataque
26;estados_unidos;72.5;ataque
21;estados_unidos;74.0;defesa
25;estados_unidos;72.0;ataque
28;estados_unidos;70.5;defesa
32;estados_unidos;70.5;ataque
29;estados_unidos;69.5;ataque
40;estados_unidos;75.0;defesa
28;estados_unidos;70.0;ataque
38;estados_unidos;73.0;ataque
36;estados_unidos;70.0;defesa
19;estados_unidos;72.5;ataque
25;estados_unidos;71.0;ataque
26;estados_unidos;69.5;ataque
25;estados_unidos;72.5;ataque
34;estados_unidos;69.0;defesa
23;estados_unidos;69.5;ataque
27;estados_unidos;71.0;ataque
33;estados_unidos;70.0;defesa
35;estados_unidos;69.5;defesa
34;estados_unidos;69.5;ataque
22;estados_unidos;71.5;defesa
23;estados_unidos;72.0;ataque
21;estados_unidos;72.0;defesa
25;estados_unidos;71.0;ataque
20;estados_unidos;73.0;ataque
23;estados_unidos;71.0;ataque
27;estados_unidos;68.0;defesa
27;estados_unidos;68.0;ataque
27;estados_unidos;70.0;ataque
27;estados_unidos;67.5;ataque
28;estados_unidos;68.0;defesa
29;estados_unidos;70.0;defesa
27;argelia;79.5;ataque
26;argelia;77.5;ataque
28;argelia;80.0;ataque
25;argelia;75.5;ataque
26;argelia;75.0;ataque
25;argelia;77.5;ataque
25;argelia;75.5;ataque
26;argelia;76.5;ataque
28;argelia;75.5;defesa
20;argelia;79.0;ataque
23;argelia;75.0;defesa
26;argelia;76.0;ataque
24;argelia;73.5;defesa
20;argelia;74.5;ataque
24;argelia;73.5;ataque
26;argelia;70.5;ataque
25;argelia;72.0;ataque
36;argelia;73.0;ataque
25;argelia;71.5;ataque
28;argelia;68.0;ataque
29;argelia;70.5;defesa
26;argelia;67.5;defesa
24;argelia;69.0;ataque
26;argelia;67.5;ataque
26;argelia;63.0;ataque
29;argelia;67.5;ataque
34;argelia;67.0;ataque
24;argelia;63.0;ataque
29;argelia;64.5;ataque
22;argelia;63.0;defesa
18;argelia;69.0;ataque
31;argelia;62.5;defesa
21;argelia;62.0;defesa
29;camaroes;87.0;ataque
22;camaroes;84.0;ataque
26;camaroes;84.5;defesa
24;camaroes;83.0;ataque
27;camaroes;83.0;ataque
24;camaroes;79.5;defesa
26;camaroes;78.5;ataque
28;camaroes;80.0;ataque
30;camaroes;76.5;ataque
25;camaroes;78.0;defesa
27;camaroes;76.0;ataque
28;camaroes;76.5;ataque
24;camaroes;77.0;ataque
20;camaroes;77.5;defesa
27;camaroes;76.0;ataque
29;camaroes;76.0;ataque
26;camaroes;75.0;ataque
31;camaroes;73.5;ataque
19;camaroes;75.0;defesa
36;camaroes;72.5;defesa
25;camaroes;73.0;ataque
29;camaroes;76.0;ataque
31;camaroes;75.5;ataque
27;camaroes;72.0;ataque
21;camaroes;77.0;ataque
24;camaroes;76.0;ataque
24;camaroes;73.5;defesa
28;camaroes;72.0;defesa
26;camaroes;75.0;ataque
28;camaroes;73.0;ataque
28;camaroes;71.0;ataque
30;camaroes;72.0;ataque
27;camaroes;70.5;ataque
23;camaroes;73.0;ataque
23;camaroes;72.0;ataque
24;camaroes;72.5;defesa
26;camaroes;72.5;ataque
24;camaroes;72.0;defesa
21;camaroes;70.5;ataque
22;camaroes;71.5;defesa
26;camaroes;69.0;ataque
18;camaroes;71.0;ataque
26;camaroes;67.0;ataque
24;camaroes;71.0;ataque
27;camaroes;67.0;defesa
24;camaroes;69.5;ataque
21;camaroes;71.0;ataque
22;camaroes;69.0;ataque
27;camaroes;69.5;ataque
24;camaroes;67.5;ataque
25;camaroes;68.5;ataque
28;camaroes;66.5;ataque
27;camaroes;70.5;ataque
29;camaroes;66.0;ataque
31;camaroes;68.0;defesa
31;camaroes;72.5;defesa
23;camaroes;67.0;ataque
21;camaroes;69.0;ataque
24;camaroes;66.5;ataque
26;camaroes;71.5;ataque
32;costa_do_marfim;89.0;ataque
29;costa_do_marfim;85.5;defesa
27;costa_do_marfim;85.0;ataque
29;costa_do_marfim;81.5;ataque
23;costa_do_marfim;83.5;ataque
25;costa_do_marfim;82.5;ataque
22;costa_do_marfim;80.5;ataque
27;costa_do_marfim;80.5;ataque
26;costa_do_marfim;78.5;ataque
27;costa_do_marfim;79.0;ataque
26;costa_do_marfim;76.5;ataque
27;costa_do_marfim;78.5;ataque
27;costa_do_marfim;76.0;ataque
27;costa_do_marfim;75.0;ataque
24;costa_do_marfim;76.0;ataque
28;costa_do_marfim;77.5;ataque
26;costa_do_marfim;77.0;ataque
29;costa_do_marfim;74.5;defesa
25;costa_do_marfim;72.5;defesa
30;costa_do_marfim;72.5;defesa
20;costa_do_marfim;73.5;ataque
28;costa_do_marfim;73.0;defesa
24;costa_do_marfim;71.0;ataque
26;costa_do_marfim;74.5;ataque
23;costa_do_marfim;73.0;ataque
30;costa_do_marfim;73.5;ataque
28;costa_do_marfim;74.0;ataque
25;costa_do_marfim;72.0;ataque
29;costa_do_marfim;73.5;defesa
21;costa_do_marfim;72.5;ataque
20;costa_do_marfim;72.5;ataque
29;costa_do_marfim;71.5;ataque
29;costa_do_marfim;75.5;ataque
23;costa_do_marfim;71.0;defesa
35;costa_do_marfim;71.0;ataque
20;costa_do_marfim;73.5;ataque
25;costa_do_marfim;70.0;defesa
21;costa_do_marfim;72.0;ataque
24;costa_do_marfim;70.0;ataque
20;costa_do_marfim;74.0;defesa
22;costa_do_marfim;69.0;ataque
29;costa_do_marfim;69.5;defesa
24;costa_do_marfim;71.5;ataque
29;costa_do_marfim;69.0;defesa
26;costa_do_marfim;66.0;ataque
22;costa_do_marfim;66.5;ataque
20;costa_do_marfim;71.0;defesa
17;costa_do_marfim;69.0;ataque
20;costa_do_marfim;65.0;ataque
24;costa_do_marfim;65.5;ataque
21;costa_do_marfim;65.0;ataque
22;costa_do_marfim;68.0;ataque
22;costa_do_marfim;62.0;defesa
19;costa_do_marfim;65.5;ataque
20;costa_do_marfim;69.5;ataque
24;costa_do_marfim;66.0;ataque
19;costa_do_marfim;65.5;ataque
26;costa_do_marfim;61.5;ataque
22;costa_do_marfim;64.0;defesa
20;costa_do_marfim;66.0;ataque
27;gana;87.0;ataque
24;gana;81.5;ataque
23;gana;81.0;ataque
26;gana;81.5;ataque
27;gana;79.5;defesa
29;gana;78.5;ataque
27;gana;79.0;ataque
21;gana;79.0;ataque
22;gana;80.0;defesa
20;gana;77.5;ataque
24;gana;77.5;ataque
23;gana;75.0;ataque
24;gana;78.5;ataque
24;gana;74.5;ataque
29;gana;74.0;ataque
29;gana;74.0;ataque
25;gana;73.5;ataque
21;gana;72.5;ataque
18;gana;76.5;ataque
24;gana;74.0;ataque
22;gana;73.0;ataque
34;gana;72.0;defesa
19;gana;74.5;ataque
24;gana;72.5;ataque
28;gana;72.0;ataque
29;gana;74.5;ataque
20;gana;74.5;ataque
27;gana;70.0;ataque
20;gana;74.5;defesa
27;gana;69.0;defesa
20;gana;67.5;ataque
19;gana;73.0;ataque
24;gana;67.0;ataque
34;gana;69.5;ataque
20;gana;70.5;ataque
31;gana;67.5;defesa
17;gana;72.0;ataque
24;gana;67.0;ataque
20;gana;70.5;ataque
24;gana;65.0;ataque
22;gana;68.0;defesa
28;gana;69.5;defesa
31;gana;69.0;ataque
28;gana;67.0;defesa
18;gana;71.5;ataque
19;gana;70.5;ataque
23;gana;68.5;defesa
26;gana;64.5;ataque
20;gana;67.0;ataque
19;gana;64.5;ataque
22;gana;68.0;defesa
25;gana;62.5;ataque
33;gana;66.0;ataque
28;gana;66.0;ataque
28;gana;62.5;ataque
23;gana;68.0;defesa
24;gana;63.5;ataque
28;gana;61.5;ataque
19;gana;70.0;ataque
27;gana;62.5;ataque
23;nigeria;84.0;ataque
25;nigeria;82.5;ataque
25;nigeria;81.0;defesa
24;nigeria;79.5;ataque
26;nigeria;79.5;ataque
27;nigeria;80.5;ataque
28;nigeria;77.0;ataque
27;nigeria;78.0;ataque
23;nigeria;77.0;defesa
28;nigeria;77.0;ataque
29;nigeria;76.5;defesa
29;nigeria;77.0;ataque
26;nigeria;76.0;ataque
30;nigeria;74.0;defesa
23;nigeria;77.0;ataque
22;nigeria;77.0;ataque
26;nigeria;75.5;defesa
29;nigeria;73.0;defesa
19;nigeria;75.0;ataque
30;nigeria;72.5;ataque
26;nigeria;73.5;ataque
27;nigeria;73.5;ataque
19;nigeria;76.0;ataque
22;nigeria;71.0;defesa
21;nigeria;73.5;ataque
25;nigeria;73.5;ataque
32;nigeria;73.0;defesa
34;nigeria;73.5;ataque
19;nigeria;74.5;ataque
24;nigeria;71.0;ataque
21;nigeria;70.5;ataque
23;nigeria;72.0;ataque
21;nigeria;69.5;ataque
23;nigeria;75.0;ataque
24;nigeria;70.5;ataque
27;nigeria;71.5;ataque
35;nigeria;69.0;ataque
19;nigeria;69.5;ataque
21;nigeria;73.5;ataque
22;nigeria;72.0;ataque
29;nigeria;69.5;defesa
21;nigeria;68.5;ataque
22;nigeria;68.0;ataque
22;nigeria;75.0;ataque
22;nigeria;69.0;ataque
21;nigeria;69.5;ataque
21;nigeria;70.5;ataque
25;nigeria;71.0;ataque
20;nigeria;75.0;ataque
21;nigeria;71.5;ataque
23;nigeria;65.5;ataque
20;nigeria;70.0;ataque
19;nigeria;72.0;defesa
21;nigeria;69.5;ataque
30;nigeria;66.0;ataque
23;nigeria;68.5;ataque
21;nigeria;69.0;defesa
19;nigeria;70.0;ataque
22;nigeria;64.5;ataque
24;nigeria;66.5;ataque
28;africa_do_sul;81.5;ataque
27;africa_do_sul;79.0;ataque
29;africa_do_sul;76.0;ataque
25;africa_do_sul;81.0;ataque
32;africa_do_sul;74.5;ataque
32;africa_do_sul;75.5;ataque
25;africa_do_sul;75.0;ataque
33;africa_do_sul;72.5;defesa
29;africa_do_sul;75.0;defesa
23;africa_do_sul;75.0;defesa
30;africa_do_sul;72.5;ataque
24;africa_do_sul;72.5;ataque
23;africa_do_sul;77.5;defesa
25;africa_do_sul;75.0;ataque
27;africa_do_sul;71.5;ataque
25;africa_do_sul;72.0;defesa
32;africa_do_sul;72.5;defesa
22;africa_do_sul;69.5;ataque
24;africa_do_sul;71.5;ataque
30;africa_do_sul;69.0;defesa
22;africa_do_sul;72.5;ataque
19;africa_do_sul;73.5;ataque
21;africa_do_sul;72.5;ataque
25;africa_do_sul;67.5;ataque
22;africa_do_sul;68.5;ataque
25;africa_do_sul;67.0;ataque
31;africa_do_sul;67.5;ataque
26;africa_do_sul;70.5;ataque
27;africa_do_sul;69.0;defesa
27;africa_do_sul;69.5;ataque
23;africa_do_sul;68.5;ataque
27;africa_do_sul;70.5;ataque
23;africa_do_sul;69.0;ataque
26;africa_do_sul;65.5;defesa
27;africa_do_sul;65.0;ataque
24;africa_do_sul;69.5;ataque
28;africa_do_sul;67.0;ataque
30;africa_do_sul;69.0;defesa
29;africa_do_sul;66.0;ataque
26;africa_do_sul;66.5;ataque
20;africa_do_sul;69.0;ataque
30;africa_do_sul;65.5;ataque
23;africa_do_sul;67.5;defesa
28;africa_do_sul;65.5;defesa
32;africa_do_sul;64.5;defesa
25;africa_do_sul;64.5;ataque
31;africa_do_sul;65.5;ataque
25;africa_do_sul;62.5;defesa
20;africa_do_sul;65.0;ataque
28;africa_do_sul;66.0;defesa
30;africa_do_sul;64.0;defesa
23;africa_do_sul;66.0;ataque
28;africa_do_sul;65.5;ataque
25;africa_do_sul;65.0;ataque
23;africa_do_sul;62.0;ataque
38;africa_do_sul;63.0;defesa
21;africa_do_sul;62.5;ataque
24;africa_do_sul;64.5;defesa
22;africa_do_sul;68.0;ataque
32;africa_do_sul;63.5;defesa
24;japao;84.5;ataque
26;japao;77.0;ataque
22;japao;74.5;defesa
21;japao;77.0;ataque
29;japao;78.5;ataque
27;japao;72.0;defesa
22;japao;73.0;ataque
26;japao;70.0;ataque
23;japao;73.5;defesa
30;japao;68.5;ataque
31;japao;73.5;ataque
28;japao;68.0;ataque
28;japao;69.5;ataque
26;japao;65.5;defesa
22;japao;63.5;defesa
32;japao;60.5;defesa
25;japao;60.5;ataque
26;coreia_do_norte;77.0;ataque
28;coreia_do_norte;73.5;ataque
22;coreia_do_sul;81.0;ataque
29;coreia_do_sul;78.5;ataque
25;coreia_do_sul;80.0;ataque
33;coreia_do_sul;75.0;ataque
30;coreia_do_sul;73.0;ataque
25;coreia_do_sul;73.5;defesa
27;coreia_do_sul;75.0;defesa
31;coreia_do_sul;78.0;ataque
21;coreia_do_sul;73.0;ataque
28;coreia_do_sul;72.5;ataque
30;coreia_do_sul;72.5;defesa
31;coreia_do_sul;75.0;ataque
27;coreia_do_sul;74.0;ataque
29;coreia_do_sul;71.0;defesa
40;coreia_do_sul;70.0;defesa
33;coreia_do_sul;70.0;ataque
22;coreia_do_sul;73.0;ataque
21;coreia_do_sul;78.5;ataque
25;coreia_do_sul;76.0;defesa
25;coreia_do_sul;72.5;defesa
28;coreia_do_sul;70.5;ataque
37;coreia_do_sul;71.5;defesa
18;coreia_do_sul;76.5;ataque
25;coreia_do_sul;72.5;ataque
27;coreia_do_sul;70.5;ataque
27;coreia_do_sul;68.0;ataque
25;coreia_do_sul;70.0;ataque
26;coreia_do_sul;76.5;ataque
31;coreia_do_sul;68.5;ataque
32;coreia_do_sul;68.0;defesa
30;coreia_do_sul;68.0;defesa
19;coreia_do_sul;77.5;ataque
19;coreia_do_sul;75.5;ataque
19;coreia_do_sul;69.0;ataque
25;coreia_do_sul;70.5;defesa
25;coreia_do_sul;66.5;ataque
23;coreia_do_sul;73.0;ataque
26;coreia_do_sul;70.5;ataque
26;coreia_do_sul;70.5;ataque
29;coreia_do_sul;68.0;defesa
27;coreia_do_sul;67.0;ataque
33;coreia_do_sul;68.5;ataque
27;coreia_do_sul;69.0;defesa
28;coreia_do_sul;70.5;ataque
20;coreia_do_sul;76.0;ataque
19;coreia_do_sul;71.5;ataque
24;coreia_do_sul;71.0;ataque
26;coreia_do_sul;67.0;defesa
23;coreia_do_sul;73.0;ataque
24;coreia_do_sul;66.5;defesa
23;coreia_do_sul;68.5;defesa
26;coreia_do_sul;68.0;ataque
29;coreia_do_sul;67.5;defesa
26;coreia_do_sul;66.5;ataque
26;coreia_do_sul;66.0;defesa
28;coreia_do_sul;67.5;defesa
29;coreia_do_sul;68.5;ataque
30;coreia_do_sul;65.5;ataque
26;coreia_do_sul;68.5;ataque
31;coreia_do_sul;65.5;ataque
30;australia;82.5;ataque
32;australia;82.0;defesa
37;australia;81.0;defesa
31;australia;79.0;ataque
27;australia;79.5;ataque
30;australia;77.5;ataque
31;australia;78.5;ataque
30;australia;74.5;ataque
28;australia;73.5;ataque
28;australia;74.0;ataque
34;australia;74.5;ataque
28;australia;72.5;defesa
30;australia;75.5;ataque
25;australia;74.0;defesa
29;australia;72.0;defesa
26;australia;71.5;ataque
23;australia;73.0;ataque
26;australia;69.5;ataque
31;australia;69.5;defesa
29;australia;71.5;defesa
26;australia;73.0;ataque
28;australia;70.5;ataque
23;australia;70.0;ataque
26;australia;70.0;ataque
25;australia;71.0;defesa
22;australia;72.5;defesa
31;australia;67.5;ataque
24;australia;70.5;ataque
29;australia;70.5;defesa
18;australia;74.5;ataque
22;australia;72.0;ataque
28;australia;69.5;ataque
32;australia;66.5;ataque
34;australia;69.5;defesa
28;australia;68.5;ataque
31;australia;71.0;ataque
22;australia;72.5;defesa
23;australia;71.5;ataque
24;australia;67.5;defesa
31;australia;71.5;ataque
35;australia;66.5;defesa
28;australia;67.5;defesa
26;australia;69.5;defesa
31;australia;70.0;ataque
21;australia;68.0;defesa
28;australia;65.0;defesa
23;australia;64.5;ataque
31;australia;65.0;ataque
27;australia;66.0;defesa
30;australia;67.5;ataque
26;australia;68.5;ataque
29;australia;67.5;defesa
32;australia;68.5;ataque
31;australia;67.5;defesa
34;australia;69.5;ataque
27;australia;64.0;ataque
21;australia;68.5;ataque
21;australia;70.5;ataque
21;australia;70.5;ataque
29;australia;66.0;defesa
32;nova_zelandia;78.5;defesa
28;nova_zelandia;73.0;ataque
28;nova_zelandia;70.5;ataque
22;nova_zelandia;73.5;defesa
20;nova_zelandia;66.0;defesa
33;nova_zelandia;65.5;defesa
36;nova_zelandia;66.0;ataque
18;nova_zelandia;71.5;ataque
28;nova_zelandia;64.5;ataque
27;nova_zelandia;65.0;defesa
24;nova_zelandia;64.0;defesa
29;nova_zelandia;63.0;ataque
28;nova_zelandia;65.0;ataque
23;nova_zelandia;65.0;ataque
29;nova_zelandia;63.0;defesa
22;nova_zelandia;63.5;ataque
33;nova_zelandia;62.0;ataque
28;nova_zelandia;62.0;defesa
33;nova_zelandia;60.0;ataque
20;nova_zelandia;62.0;ataque
26;nova_zelandia;58.5;defesa
23;nova_zelandia;57.5;ataque
18;nova_zelandia;64.5;ataque
23;nova_zelandia;59.0;ataque
26;nova_zelandia;56.0;ataque
27;nova_zelandia;57.0;ataque
18;nova_zelandia;59.0;ataque
28;nova_zelandia;57.0;ataque
35;nova_zelandia;53.0;defesa
22;nova_zelandia;57.0;defesa
29;nova_zelandia;55.5;ataque
24;nova_zelandia;53.5;defesa
23;nova_zelandia;57.5;
