key_id;tournament_id;tournament_name;match_id;match_name;stage_name;group_name;group_stage;knockout_stage;replayed;replay;match_date;match_time;stadium_id;stadium_name;city_name;country_name;home_team_id;home_team_name;home_team_code;away_team_id;away_team_name;away_team_code;score;home_team_score;away_team_score;home_team_score_margin;away_team_score_margin;extra_time;penalty_shootout;score_penalties;home_team_score_penalties;away_team_score_penalties;result;home_team_win;away_team_win;draw
732;WC-2010;2010 FIFA World Cup;M-2010-24;Netherlands v Japan;group stage;Group E;1;0;0;0;2010-06-19;13:30;S-121;Moses Mabhida Stadium;Durban;South Africa;T-46;Netherlands;NLD;T-42;Japan;JPN;1–0;1;0;1;-1;0;0;0-0;0;0;home team win;1;0;0
733;WC-2010;2010 FIFA World Cup;M-2010-25;Ghana v Australia;group stage;Group D;1;0;0;0;2010-06-19;16:00;S-128;Royal Bafokeng Stadium;Rustenburg;South Africa;T-30;Ghana;GHA;T-04;Australia;AUS;1–1;1;1;0;0;0;0;0-0;0;0;draw;0;0;1
734;WC-2010;2010 FIFA World Cup;M-2010-26;Cameroon v Denmark;group stage;Group E;1;0;0;0;2010-06-19;20:30;S-127;Loftus Versfeld Stadium;Pretoria;South Africa;T-11;Cameroon;CMR;T-21;Denmark;DNK;1–2;1;2;-1;1;0;0;0-0;0;0;away team win;0;1;0
735;WC-2010;2010 FIFA World Cup;M-2010-27;Slovakia v Paraguay;group stage;Group F;1;0;0;0;2010-06-20;13:30;S-119;Free State Stadium;Bloemfontein;South Africa;T-65;Slovakia;SVK;T-53;Paraguay;PRY;0–2;0;2;-2;2;0;0;0-0;0;0;away team win;0;1;0
736;WC-2010;2010 FIFA World Cup;M-2010-28;Italy v New Zealand;group stage;Group F;1;0;0;0;2010-06-20;16:00;S-124;Mbombela Stadium;Nelspruit;South Africa;T-39;Italy;ITA;T-47;New Zealand;NZL;1–1;1;1;0;0;0;0;0-0;0;0;draw;0;0;1
737;WC-2010;2010 FIFA World Cup;M-2010-29;Brazil v Ivory Coast;group stage;Group G;1;0;0;0;2010-06-20;20:30;S-123;Soccer City;Johannesburg;South Africa;T-09;Brazil;BRA;T-40;Ivory Coast;CIV;3–1;3;1;2;-2;0;0;0-0;0;0;home team win;1;0;0
738;WC-2010;2010 FIFA World Cup;M-2010-30;Portugal v North Korea;group stage;Group G;1;0;0;0;2010-06-21;13:30;S-120;Cape Town Stadium;Cape Town;South Africa;T-56;Portugal;PRT;T-49;North Korea;PRK;7–0;7;0;7;-7;0;0;0-0;0;0;home team win;1;0;0
739;WC-2010;2010 FIFA World Cup;M-2010-31;Chile v Switzerland;group stage;Group H;1;0;0;0;2010-06-21;16:00;S-126;Nelson Mandela Bay Stadium;Port Elizabeth;South Africa;T-13;Chile;CHL;T-72;Switzerland;CHE;1–0;1;0;1;-1;0;0;0-0;0;0;home team win;1;0;0
740;WC-2010;2010 FIFA World Cup;M-2010-32;Spain v Honduras;group stage;Group H;1;0;0;0;2010-06-21;20:30;S-122;Ellis Park Stadium;Johannesburg;South Africa;T-70;Spain;ESP;T-33;Honduras;HND;2–0;2;0;2;-2;0;0;0-0;0;0;home team win;1;0;0
741;WC-2010;2010 FIFA World Cup;M-2010-33;France v South Africa;group stage;Group A;1;0;0;0;2010-06-22;16:00;S-119;Free State Stadium;Bloemfontein;South Africa;T-28;France;FRA;T-67;South Africa;ZAF;1–2;1;2;-1;1;0;0;0-0;0;0;away team win;0;1;0
742;WC-2010;2010 FIFA World Cup;M-2010-34;Mexico v Uruguay;group stage;Group A;1;0;0;0;2010-06-22;16:00;S-128;Royal Bafokeng Stadium;Rustenburg;South Africa;T-44;Mexico;MEX;T-80;Uruguay;URY;0–1;0;1;-1;1;0;0;0-0;0;0;away team win;0;1;0
743;WC-2010;2010 FIFA World Cup;M-2010-35;Greece v Argentina;group stage;Group B;1;0;0;0;2010-06-22;20:30;S-125;Peter Mokaba Stadium;Polokwane;South Africa;T-31;Greece;GRC;T-03;Argentina;ARG;0–2;0;2;-2;2;0;0;0-0;0;0;away team win;0;1;0
744;WC-2010;2010 FIFA World Cup;M-2010-36;Nigeria v South Korea;group stage;Group B;1;0;0;0;2010-06-22;20:30;S-121;Moses Mabhida Stadium;Durban;South Africa;T-48;Nigeria;NGA;T-68;South Korea;KOR;2–2;2;2;0;0;0;0;0-0;0;0;draw;0;0;1
745;WC-2010;2010 FIFA World Cup;M-2010-37;Slovenia v England;group stage;Group C;1;0;0;0;2010-06-23;16:00;S-126;Nelson Mandela Bay Stadium;Port Elizabeth;South Africa;T-66;Slovenia;SVN;T-27;England;ENG;0–1;0;1;-1;1;0;0;0-0;0;0;away team win;0;1;0
746;WC-2010;2010 FIFA World Cup;M-2010-38;United States v Algeria;group stage;Group C;1;0;0;0;2010-06-23;16:00;S-127;Loftus Versfeld Stadium;Pretoria;South Africa;T-79;United States;USA;T-01;Algeria;DZA;1–0;1;0;1;-1;0;0;0-0;0;0;home team win;1;0;0
747;WC-2010;2010 FIFA World Cup;M-2010-39;Australia v Serbia;group stage;Group D;1;0;0;0;2010-06-23;20:30;S-124;Mbombela Stadium;Nelspruit;South Africa;T-04;Australia;AUS;T-63;Serbia;SRB;2–1;2;1;1;-1;0;0;0-0;0;0;home team win;1;0;0
748;WC-2010;2010 FIFA World Cup;M-2010-40;Ghana v Germany;group stage;Group D;1;0;0;0;2010-06-23;20:30;S-123;Soccer City;Johannesburg;South Africa;T-30;Ghana;GHA;T-29;Germany;DEU;0–1;0;1;-1;1;0;0;0-0;0;0;away team win;0;1;0
749;WC-2010;2010 FIFA World Cup;M-2010-41;Paraguay v New Zealand;group stage;Group F;1;0;0;0;2010-06-24;16:00;S-125;Peter Mokaba Stadium;Polokwane;South Africa;T-53;Paraguay;PRY;T-47;New Zealand;NZL;0–0;0;0;0;0;0;0;0-0;0;0;draw;0;0;1
750;WC-2010;2010 FIFA World Cup;M-2010-42;Slovakia v Italy;group stage;Group F;1;0;0;0;2010-06-24;16:00;S-122;Ellis Park Stadium;Johannesburg;South Africa;T-65;Slovakia;SVK;T-39;Italy;ITA;3–2;3;2;1;-1;0;0;0-0;0;0;home team win;1;0;0
751;WC-2010;2010 FIFA World Cup;M-2010-43;Cameroon v Netherlands;group stage;Group E;1;0;0;0;2010-06-24;20:30;S-120;Cape Town Stadium;Cape Town;South Africa;T-11;Cameroon;CMR;T-46;Netherlands;NLD;1–2;1;2;-1;1;0;0;0-0;0;0;away team win;0;1;0
752;WC-2010;2010 FIFA World Cup;M-2010-44;Denmark v Japan;group stage;Group E;1;0;0;0;2010-06-24;20:30;S-128;Royal Bafokeng Stadium;Rustenburg;South Africa;T-21;Denmark;DNK;T-42;Japan;JPN;1–3;1;3;-2;2;0;0;0-0;0;0;away team win;0;1;0
753;WC-2010;2010 FIFA World Cup;M-2010-45;North Korea v Ivory Coast;group stage;Group G;1;0;0;0;2010-06-25;16:00;S-124;Mbombela Stadium;Nelspruit;South Africa;T-49;North Korea;PRK;T-40;Ivory Coast;CIV;0–3;0;3;-3;3;0;0;0-0;0;0;away team win;0;1;0
754;WC-2010;2010 FIFA World Cup;M-2010-46;Portugal v Brazil;group stage;Group G;1;0;0;0;2010-06-25;16:00;S-121;Moses Mabhida Stadium;Durban;South Africa;T-56;Portugal;PRT;T-09;Brazil;BRA;0–0;0;0;0;0;0;0;0-0;0;0;draw;0;0;1
755;WC-2010;2010 FIFA World Cup;M-2010-47;Chile v Spain;group stage;Group H;1;0;0;0;2010-06-25;20:30;S-127;Loftus Versfeld Stadium;Pretoria;South Africa;T-13;Chile;CHL;T-70;Spain;ESP;1–2;1;2;-1;1;0;0;0-0;0;0;away team win;0;1;0
756;WC-2010;2010 FIFA World Cup;M-2010-48;Switzerland v Honduras;group stage;Group H;1;0;0;0;2010-06-25;20:30;S-119;Free State Stadium;Bloemfontein;South Africa;T-72;Switzerland;CHE;T-33;Honduras;HND;0–0;0;0;0;0;0;0;0-0;0;0;draw;0;0;1
757;WC-2010;2010 FIFA World Cup;M-2010-49;Uruguay v South Korea;round of 16;not applicable;0;1;0;0;2010-06-26;16:00;S-126;Nelson Mandela Bay Stadium;Port Elizabeth;South Africa;T-80;Uruguay;URY;T-68;South Korea;KOR;2–1;2;1;1;-1;0;0;0-0;0;0;home team win;1;0;0
758;WC-2010;2010 FIFA World Cup;M-2010-50;United States v Ghana;round of 16;not applicable;0;1;0;0;2010-06-26;20:30;S-128;Royal Bafokeng Stadium;Rustenburg;South Africa;T-79;United States;USA;T-30;Ghana;GHA;1–2;1;2;-1;1;1;0;0-0;0;0;away team win;0;1;0
759;WC-2010;2010 FIFA World Cup;M-2010-51;Germany v England;round of 16;not applicable;0;1;0;0;2010-06-27;16:00;S-119;Free State Stadium;Bloemfontein;South Africa;T-29;Germany;DEU;T-27;England;ENG;4–1;4;1;3;-3;0;0;0-0;0;0;home team win;1;0;0
760;WC-2010;2010 FIFA World Cup;M-2010-52;Argentina v Mexico;round of 16;not applicable;0;1;0;0;2010-06-27;20:30;S-123;Soccer City;Johannesburg;South Africa;T-03;Argentina;ARG;T-44;Mexico;MEX;3–1;3;1;2;-2;0;0;0-0;0;0;home team win;1;0;0
761;WC-2010;2010 FIFA World Cup;M-2010-53;Netherlands v Slovakia;round of 16;not applicable;0;1;0;0;2010-06-28;16:00;S-121;Moses Mabhida Stadium;Durban;South Africa;T-46;Netherlands;NLD;T-65;Slovakia;SVK;2–1;2;1;1;-1;0;0;0-0;0;0;home team win;1;0;0
762;WC-2010;2010 FIFA World Cup;M-2010-54;Brazil v Chile;round of 16;not applicable;0;1;0;0;2010-06-28;20:30;S-122;Ellis Park Stadium;Johannesburg;South Africa;T-09;Brazil;BRA;T-13;Chile;CHL;3–0;3;0;3;-3;0;0;0-0;0;0;home team win;1;0;0
763;WC-2010;2010 FIFA World Cup;M-2010-55;Paraguay v Japan;round of 16;not applicable;0;1;0;0;2010-06-29;16:00;S-127;Loftus Versfeld Stadium;Pretoria;South Africa;T-53;Paraguay;PRY;T-42;Japan;JPN;0–0;0;0;0;0;1;1;5–3;5;3;home team win;1;0;0
764;WC-2010;2010 FIFA World Cup;M-2010-56;Spain v Portugal;round of 16;not applicable;0;1;0;0;2010-06-29;20:30;S-120;Cape Town Stadium;Cape Town;South Africa;T-70;Spain;ESP;T-56;Portugal;PRT;1–0;1;0;1;-1;0;0;0-0;0;0;home team win;1;0;0
765;WC-2010;2010 FIFA World Cup;M-2010-57;Netherlands v Brazil;quarter-finals;not applicable;0;1;0;0;2010-07-02;16:00;S-126;Nelson Mandela Bay Stadium;Port Elizabeth;South Africa;T-46;Netherlands;NLD;T-09;Brazil;BRA;2–1;2;1;1;-1;0;0;0-0;0;0;home team win;1;0;0
766;WC-2010;2010 FIFA World Cup;M-2010-58;Uruguay v Ghana;quarter-finals;not applicable;0;1;0;0;2010-07-02;20:30;S-123;Soccer City;Johannesburg;South Africa;T-80;Uruguay;URY;T-30;Ghana;GHA;1–1;1;1;0;0;1;1;4–2;4;2;home team win;1;0;0
767;WC-2010;2010 FIFA World Cup;M-2010-59;Argentina v Germany;quarter-finals;not applicable;0;1;0;0;2010-07-03;16:00;S-120;Cape Town Stadium;Cape Town;South Africa;T-03;Argentina;ARG;T-29;Germany;DEU;0–4;0;4;-4;4;0;0;0-0;0;0;away team win;0;1;0
768;WC-2010;2010 FIFA World Cup;M-2010-60;Paraguay v Spain;quarter-finals;not applicable;0;1;0;0;2010-07-03;20:30;S-122;Ellis Park Stadium;Johannesburg;South Africa;T-53;Paraguay;PRY;T-70;Spain;ESP;0–1;0;1;-1;1;0;0;0-0;0;0;away team win;0;1;0
769;WC-2010;2010 FIFA World Cup;M-2010-61;Uruguay v Netherlands;semi-finals;not applicable;0;1;0;0;2010-07-06;20:30;S-120;Cape Town Stadium;Cape Town;South Africa;T-80;Uruguay;URY;T-46;Netherlands;NLD;2–3;2;3;-1;1;0;0;0-0;0;0;away team win;0;1;0
770;WC-2010;2010 FIFA World Cup;M-2010-62;Germany v Spain;semi-finals;not applicable;0;1;0;0;2010-07-07;20:30;S-121;Moses Mabhida Stadium;Durban;South Africa;T-29;Germany;DEU;T-70;Spain;ESP;0–1;0;1;-1;1;0;0;0-0;0;0;away team win;0;1;0
771;WC-2010;2010 FIFA World Cup;M-2010-63;Uruguay v Germany;third-place match;not applicable;0;1;0;0;2010-07-10;20:30;S-126;Nelson Mandela Bay Stadium;Port Elizabeth;South Africa;T-80;Uruguay;URY;T-29;Germany;DEU;2–3;2;3;-1;1;0;0;0-0;0;0;away team win;0;1;0
772;WC-2010;2010 FIFA World Cup;M-2010-64;Netherlands v Spain;final;not applicable;0;1;0;0;2010-07-11;20:30;S-123;Soccer City;Johannesburg;South Africa;T-46;Netherlands;NLD;T-70;Spain;ESP;0–1;0;1;-1;1;1;0;0-0;0;0;away team win;0;1;0
